"movieId","title","genres"
3717,"On the Town (1949)","Comedy|Musical|Romance"
3718,"One Little Indian (1973)","Comedy|Drama|Western"
3719,"Pee-wee's Big Adventure (1985)","Comedy"
3720,"Regret to Inform (1998)","Documentary"
3722,"Roustabout (1964)","Musical"
3723,"Saludos Amigos (1943)","Animation|Children|Comedy"
3724,"Slipper and the Rose, The (1976)","Adventure|Musical|Romance"
3725,"Things Change (1988)","Comedy"
3726,"Honeymoon in Vegas (1992)","Comedy|Romance"
3727,"Dinosaur (2000)","Animation|Children"
3729,"Loser (2000)","Comedy|Romance"
3730,"Road Trip (2000)","Comedy"
3731,"Small Time Crooks (2000)","Comedy"
3732,"Hollywood Knights, The (1980)","Comedy"
3734,"Myth of Fingerprints, The (1997)","Comedy|Drama"
3735,"Possession (1981)","Drama|Horror"
3736,"Twelve Chairs, The (1970)","Comedy"
3737,"Mission: Impossible 2 (2000)","Action|Thriller"
3738,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western"
3739,"Better Living Through Circuitry (1999)","Documentary"
3740,"8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)","Comedy"
3741,"Carnival of Souls (1962)","Horror|Thriller"
3743,"Flying Tigers (1942)","Action|Drama|Romance|War"
3744,"Gold Rush, The (1925)","Adventure|Comedy|Romance"
3746,"House of Exorcism, The (a.k.a. Lisa and the Devil) (La Casa dell'esorcismo) (1973)","Horror"
3747,"It's in the Water (1998)","Comedy"
3748,"Monsieur Verdoux (1947)","Comedy|Crime"
3749,"On Her Majesty's Secret Service (1969)","Action|Adventure|Thriller"
3750,"Seven Days in May (1964)","Thriller"
3751,"Spy Who Loved Me, The (1977)","Action|Adventure|Thriller"
3752,"Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998)","Drama"
3753,"Vagabond (Sans toit ni loi) (1985)","Drama"
3754,"Moonraker (1979)","Action|Adventure|Romance|Sci-Fi|Thriller"
3755,"Man with the Golden Gun, The (1974)","Action|Adventure|Thriller"
3759,"King in New York, A (1957)","Comedy|Drama"
3761,"Woman of Paris, A (1923)","Drama"
3762,"In Old California (1942)","Western"
3763,"Fighting Seabees, The (1944)","Action|Drama|War"
3764,"Dark Command (1940)","Western"
3765,"Cleo From 5 to 7 (Cléo de 5 à 7) (1962)","Drama"
3766,"Big Momma's House (2000)","Comedy"
3767,"Running Free (1999)","Adventure|Children|Drama"
3769,"Abominable Snowman, The (1957)","Horror|Sci-Fi"
3770,"American Gigolo (1980)","Drama"
3772,"Anguish (Angustia) (1987)","Horror"
3774,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)","Horror"
3779,"City of the Living Dead (Paura nella città dei morti viventi) (1980)","Horror"
3784,"Endless Summer, The (1966)","Documentary"
3790,"Guns of Navarone, The (1961)","Action|Adventure|Drama|War"
3793,"Blow-Out (La Grande Bouffe) (1973)","Drama"
3795,"Lured (1947)","Crime"
3796,"Pandora and the Flying Dutchman (1951)","Drama"
3797,"Quatermass and the Pit (1967)","Horror|Sci-Fi"
3798,"Enemy from Space (Quatermass 2) (1957)","Sci-Fi|Thriller"
3800,"Puppet Master (1989)","Horror|Sci-Fi|Thriller"
3801,"Puppet Master II (1990)","Horror|Sci-Fi|Thriller"
3802,"Puppet Master III: Toulon's Revenge (1991)","Horror|Sci-Fi|Thriller"
3803,"Puppet Master 4 (1993)","Horror|Sci-Fi|Thriller"
3804,"Puppet Master 5: The Final Chapter (1994)","Horror|Sci-Fi|Thriller"
3805,"Curse of the Puppet Master (1998)","Horror|Sci-Fi|Thriller"
3806,"Retro Puppet Master (1999)","Horror|Sci-Fi|Thriller"
3807,"Rent-A-Cop (1988)","Action|Comedy|Crime"
3808,"Romeo and Juliet (1968)","Drama|Romance"
3809,"Stay Tuned (1992)","Comedy"
3811,"Story of G.I. Joe, The (1945)","War"
3813,"Blazing Saddles (1974)","Comedy|Western"
3814,"Benji (1974)","Adventure|Children"
3815,"Benji the Hunted (1987)","Adventure|Children"
3816,"For the Love of Benji (1977)","Adventure|Children"
3817,"White Christmas (1954)","Comedy|Musical|Romance"
3819,"Eraserhead (1977)","Drama|Horror"
3820,"Baraka (1992)","Documentary"
3821,"Man with the Golden Arm, The (1955)","Drama"
3822,"Decline of Western Civilization, The (1981)","Documentary"
3824,"Decline of Western Civilization Part II: The Metal Years, The (1988)","Documentary"
3825,"For a Few Dollars More (Per qualche dollaro in più) (1965)","Action|Drama|Thriller|Western"
3826,"Magnum Force (1973)","Action|Crime|Drama|Thriller"
3827,"Blood Simple (1984)","Crime|Drama|Film-Noir"
3828,"Fabulous Baker Boys, The (1989)","Drama|Romance"
3829,"Prizzi's Honor (1985)","Comedy|Drama|Romance"
3830,"Flatliners (1990)","Horror|Sci-Fi|Thriller"
3831,"Light Years (Gandahar) (1988)","Adventure|Animation|Fantasy|Sci-Fi"
3832,"Porky's (1981)","Comedy"
3833,"Porky's II: The Next Day (1983)","Comedy"
3835,"Porky's Revenge (1985)","Comedy"
3836,"Private School (1983)","Comedy"
3837,"Class of Nuke 'Em High (1986)","Comedy|Horror"
3838,"Toxic Avenger, The (1985)","Comedy|Horror"
3839,"Toxic Avenger, Part II, The (1989)","Comedy|Horror"
3840,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","Comedy|Horror"
3841,"Night of the Creeps (1986)","Comedy|Horror|Sci-Fi"
3842,"Predator 2 (1990)","Action|Sci-Fi|Thriller"
3843,"Running Man, The (1987)","Action|Adventure|Sci-Fi"
3844,"Starman (1984)","Adventure|Drama|Romance|Sci-Fi"
3847,"Brother from Another Planet, The (1984)","Drama|Sci-Fi"
3848,"Alien Nation (1988)","Crime|Drama|Sci-Fi"
3849,"Mad Max (1979)","Action|Adventure|Sci-Fi"
3850,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
3851,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi"
3852,"Bird on a Wire (1990)","Action|Comedy|Romance"
3853,"Angel Heart (1987)","Horror|Mystery|Thriller"
3854,"Nine 1/2 Weeks (1986)","Drama|Romance"
3855,"Firestarter (1984)","Horror|Thriller"
3856,"Sleepwalkers (1992)","Horror"
3858,"Action Jackson (1988)","Action|Comedy|Crime|Thriller"
3859,"Sarafina! (1992)","Drama"
3860,"Soapdish (1991)","Comedy"
3861,"Long Walk Home, The (1990)","Drama"
3862,"Clara's Heart (1988)","Drama"
3863,"Burglar (1987)","Comedy|Crime"
3864,"Fatal Beauty (1987)","Action|Comedy|Crime|Drama"
3865,"Gone in 60 Seconds (2000)","Action|Crime"
3866,"American Pimp (1999)","Documentary"
3867,"Love's Labour's Lost (2000)","Comedy|Romance"
3869,"Sunshine (1999)","Drama"
3870,"Trixie (2000)","Comedy|Crime|Mystery"
3872,"American Virgin (2000)","Comedy"
3873,"Hamlet (1990)","Drama"
3874,"Coming Home (1978)","Drama|War"
3876,"American Pop (1981)","Animation|Musical"
3877,"Assault on Precinct 13 (1976)","Action|Thriller"
3878,"Near Dark (1987)","Horror|Western"
3879,"One False Move (1992)","Crime|Drama|Film-Noir|Thriller"
3881,"Shaft (1971)","Action|Crime|Drama|Thriller"
3883,"Conversation, The (1974)","Drama|Mystery"
3884,"Cutter's Way (1981)","Drama|Thriller"
3885,"Fury, The (1978)","Horror"
3886,"Paper Chase, The (1973)","Drama"
3888,"Prince of the City (1981)","Drama"
3889,"Serpico (1973)","Crime|Drama"
3890,"Ace in the Hole (a.k.a. Big Carnival, The) (1951)","Drama"
3891,"Lonely Are the Brave (1962)","Drama|Western"
3892,"Sugarland Express, The (1974)","Drama"
3897,"Trouble in Paradise (1932)","Comedy|Romance"
3899,"Big Trouble in Little China (1986)","Action|Adventure|Comedy|Fantasy"
3900,"Badlands (1973)","Crime|Drama|Thriller"
3901,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","Drama|War"
3902,"Boys and Girls (2000)","Comedy|Romance"
3903,"Shaft (2000)","Action|Crime|Thriller"
3904,"Titan A.E. (2000)","Action|Adventure|Animation|Sci-Fi"
3905,"Butterfly (La Lengua de las mariposas) (1999)","Drama"
3906,"Jesus' Son (1999)","Drama"
3909,"Match, The (1999)","Comedy|Romance"
3910,"Time Regained (Temps retrouvé, Le) (1999)","Drama"
3912,"Boricua's Bond (2000)","Drama"
3913,"Chicken Run (2000)","Animation|Children|Comedy"
3914,"Me, Myself and Irene (2000)","Adventure|Comedy"
3915,"Patriot, The (2000)","Action|Drama|War"
3916,"Adventures of Rocky and Bullwinkle, The (2000)","Adventure|Animation|Children|Comedy|Fantasy"
3918,"Perfect Storm, The (2000)","Drama|Thriller"
3919,"Golden Bowl, The (2000)","Drama"
3920,"Asylum (1972)","Horror"
3921,"Communion (1989)","Drama|Sci-Fi|Thriller"
3922,"Fun and Fancy Free (1947)","Animation|Children|Musical"
3924,"Kentucky Fried Movie, The (1977)","Comedy"
3925,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)","Action|Crime|Drama|Thriller"
3926,"Daughter of Dr. Jeckyll (1957)","Horror"
3927,"F/X (1986)","Action|Crime|Thriller"
3928,"F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991)","Action|Crime|Thriller"
3929,"Hot Spot, The (1990)","Crime|Drama|Romance"
3930,"Missing in Action (1984)","Action|War"
3931,"Missing in Action 2: The Beginning (1985)","Action|War"
3932,"Braddock: Missing in Action III (1988)","Action|War"
3933,"Thunderbolt and Lightfoot (1974)","Action"
3935,"Dreamscape (1984)","Adventure|Crime|Sci-Fi|Thriller"
3936,"Golden Voyage of Sinbad, The (1974)","Action|Adventure"
3937,"Hatchet For the Honeymoon (Il Rosso Segno Della Follia) (1970)","Fantasy|Horror|Thriller"
3941,"House Party (1990)","Comedy"
3946,"House Party 2 (1991)","Comedy"
3948,"Make Mine Music (1946)","Animation|Children|Musical"
3949,"Melody Time (1948)","Animation|Children|Musical"
3950,"Nekromantik (1987)","Comedy|Horror"
3951,"On Our Merry Way (1948)","Comedy|Drama"
3952,"Project Moon Base (1953)","Sci-Fi"
3954,"Rocketship X-M (1950)","Sci-Fi"
3955,"Shaft in Africa (1973)","Action|Crime"
3956,"Shaft's Big Score! (1972)","Action|Crime"
3957,"Croupier (1998)","Crime|Drama"
3960,"Kid, The (2000)","Comedy"
3963,"Scary Movie (2000)","Comedy|Horror"
3967,"But I'm a Cheerleader (1999)","Comedy"
3968,"Shower (Xizao) (1999)","Comedy"
3969,"Blow-Up (Blowup) (1966)","Drama|Mystery"
3970,"Pawnbroker, The (1964)","Drama"
3972,"Groove (2000)","Drama"
3973,"Footloose (1984)","Drama"
3974,"Duel in the Sun (1946)","Western"
3975,"X-Men (2000)","Action|Adventure|Sci-Fi"
3976,"Chuck & Buck (2000)","Comedy|Drama"
3977,"Five Senses, The (1999)","Drama"
3980,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)","Romance|Thriller"
3981,"In Crowd, The (2000)","Thriller"
3983,"What Lies Beneath (2000)","Thriller"
3984,"Pokémon the Movie 2000 (2000)","Animation|Children"
3987,"Criminal Lovers (Les Amants Criminels) (1999)","Crime|Drama|Romance|Thriller"
3988,"Anatomy of a Murder (1959)","Drama|Mystery"
3989,"Freejack (1992)","Action|Sci-Fi"
3990,"Greaser's Palace (1972)","Comedy|Drama|Western"
3992,"H.O.T.S. (1979)","Comedy"
3993,"Knightriders (1981)","Action|Adventure|Drama"
3994,"MacKenna's Gold (1969)","Western"
3996,"Sinbad and the Eye of the Tiger (1977)","Action|Adventure"
3997,"Two Women (La Ciociara) (1961)","Drama|War"
3998,"What About Bob? (1991)","Comedy"
4001,"White Sands (1992)","Drama|Thriller"
4002,"Breaker Morant (1980)","Drama|War"
4003,"Everything You Always Wanted to Know About Sex (1972)","Comedy"
4004,"Interiors (1978)","Drama"
4005,"Love and Death (1975)","Comedy"
4006,"Official Story, The (La Historia oficial) (1985)","Drama"
4007,"Other Side of Sunday, The (Søndagsengler) (1996)","Comedy|Drama"
4008,"Pot O' Gold (1941)","Comedy|Musical"
4010,"Tampopo (1985)","Comedy"
4013,"Thomas and the Magic Railroad (2000)","Children"
4014,"Nutty Professor II: The Klumps (2000)","Comedy"
4015,"Girl on the Bridge, The (La Fille sur le Pont) (1999)","Drama|Romance"
4016,"Wonderland (1999)","Drama"
4017,"Autumn in New York (2000)","Drama|Romance"
4018,"Coyote Ugly (2000)","Drama"
4019,"Hollow Man (2000)","Horror|Sci-Fi|Thriller"
4020,"Space Cowboys (2000)","Action|Adventure|Comedy|Sci-Fi"
4021,"Better Living (1998)","Comedy"
4022,"Mad About Mambo (2000)","Comedy|Romance"
4025,"Psycho Beach Party (2000)","Comedy|Horror|Thriller"
4027,"Saving Grace (2000)","Comedy"
4028,"Black Sabbath (Tre volti della paura, I) (1963)","Horror"
4030,"Brain That Wouldn't Die, The (1962)","Horror|Sci-Fi"
4031,"Bronco Billy (1980)","Adventure|Drama|Romance"
4032,"Crush, The (1993)","Thriller"
4033,"Kelly's Heroes (1970)","Action|Comedy|War"
4034,"Phantasm II (1988)","Horror"
4035,"Phantasm III: Lord of the Dead (1994)","Horror"
4037,"Phantasm IV: Oblivion (1998)","Horror"
4039,"Pumpkinhead (1988)","Horror"
4040,"Air America (1990)","Action|Comedy"
4041,"Sleepaway Camp (1983)","Horror"
4043,"Steel Magnolias (1989)","Drama"
4044,"...And God Created Woman (Et Dieu... créa la femme) (1956)","Drama"
4045,"Easy Money (1983)","Comedy"
4046,"Ilsa, She Wolf of the SS (1974)","Horror"
4047,"Silent Fall (1994)","Drama|Thriller"
4048,"Spiral Staircase, The (1946)","Thriller"
4051,"Whatever Happened to Aunt Alice? (1969)","Crime|Thriller"
4052,"I'm the One That I Want (2000)","Comedy"
4053,"Tao of Steve, The (2000)","Comedy"
4054,"Tic Code, The (1998)","Drama"
4055,"Aimée & Jaguar (1999)","Drama|Romance|War"
4056,"Affair of Love, An (Une liaison pornographique) (1999)","Drama|Romance"
4057,"Autumn Heart, The (1999)","Drama"
4058,"Bless the Child (2000)","Thriller"
4059,"Cecil B. DeMented (2000)","Comedy"
4060,"Eyes of Tammy Faye, The (2000)","Documentary"
4062,"Opportunists, The (2000)","Comedy|Crime|Drama"
4064,"Replacements, The (2000)","Comedy"
4065,"About Adam (2000)","Comedy"
4066,"Cell, The (2000)","Drama|Horror|Thriller"
4067,"Godzilla 2000 (Gojira ni-sen mireniamu) (1999)","Action|Adventure|Sci-Fi"
4068,"Original Kings of Comedy, The (2000)","Comedy|Documentary"
4069,"Sunset Strip (2000)","Comedy"
4070,"All the Rage (a.k.a. It's the Rage) (1999)","Drama"
4071,"Naked Gun: From the Files of Police Squad!, The (1988)","Action|Comedy|Crime|Romance"
4072,"Naked Gun 2 1/2: The Smell of Fear, The (1991)","Comedy"
4074,"Our Town (1940)","Drama"
4076,"Shane (1953)","Drama|Western"
4077,"Suddenly, Last Summer (1959)","Drama"
4078,"Cat Ballou (1965)","Comedy|Western"
4079,"Couch in New York, A (1996)","Comedy|Drama|Romance"
4080,"Devil Rides Out, The (1968)","Horror"
4081,"Jerry and Tom (1998)","Comedy|Crime|Drama"
4082,"Supergirl (1984)","Action|Adventure|Fantasy"
4083,"X: The Unknown (1956)","Horror|Sci-Fi"
4084,"Art of War, The (2000)","Action|Thriller"
4087,"Ballad of Ramblin' Jack, The (2000)","Documentary"
4088,"Phish: Bittersweet Motel (2000)","Documentary"
4089,"Bring It On (2000)","Comedy"
4091,"Catfish in Black Bean Sauce (2000)","Comedy|Drama"
4092,"Crew, The (2000)","Comedy"
4094,"Love & Sex (2000)","Comedy|Romance"
4095,"Steal This Movie! (2000)","Drama"
4096,"Went to Coney Island on a Mission From God... Be Back by Five (1998)","Drama"
4097,"Skipped Parts (2000)","Drama|Romance"
4099,"Highlander: Endgame (2000)","Action|Adventure|Fantasy"
4101,"Back Stage (2000)","Documentary"
4102,"Turn It Up (2000)","Crime|Drama"
4103,"Anatomy (Anatomie) (2000)","Horror"
4104,"Nurse Betty (2000)","Comedy|Crime|Drama|Romance|Thriller"
4105,"Solas (1999)","Drama"
4106,"Watcher, The (2000)","Crime|Thriller"
4107,"Way of the Gun, The (2000)","Crime|Thriller"
4108,"Almost Famous (2000)","Adventure|Comedy|Drama|Musical"
4109,"Bait (2000)","Action|Comedy"
4110,"Circus (2000)","Comedy"
4115,"Crime and Punishment in Suburbia (2000)","Comedy|Drama"
4116,"Duets (2000)","Comedy|Drama"
4117,"Goya in Bordeaux (Goya en Burdeos) (1999)","Drama"
4118,"Urbania (2000)","Drama"
4119,"Uninvited Guest, An (1999)","Drama"
4120,"Specials, The (2000)","Comedy"
4122,"Under Suspicion (2000)","Crime|Thriller"
4123,"Prince of Central Park, The (1999)","Action|Adventure|Drama"
4124,"Urban Legends: Final Cut (2000)","Horror"
4125,"Woman on Top (2000)","Comedy|Romance"
4127,"Dancer in the Dark (2000)","Drama|Musical"
4128,"Best in Show (2000)","Comedy"
4129,"Beautiful (2000)","Comedy|Drama"
4130,"Barenaked in America (1999)","Documentary"
4131,"Broken Hearts Club, The (2000)","Drama"
4132,"Girlfight (2000)","Drama"
4133,"Remember the Titans (2000)","Drama"
4134,"Hellraiser (1987)","Horror"
4135,"Hellbound: Hellraiser II (1988)","Horror"
4137,"Hellraiser III: Hell on Earth (1992)","Horror"
4139,"Faraway, So Close (In weiter Ferne, so nah!) (1993)","Drama|Fantasy|Mystery|Romance"
4140,"Beach Party (1963)","Comedy"
4141,"Bikini Beach (1964)","Comedy"
4142,"Return of the Fly (1959)","Horror|Sci-Fi"
4145,"Pajama Party (1964)","Comedy"
4146,"Stranger Than Paradise (1984)","Comedy|Drama"
4147,"Voyage to the Bottom of the Sea (1961)","Adventure|Sci-Fi"
4148,"Fantastic Voyage (1966)","Adventure|Sci-Fi"
4149,"Abbott and Costello Meet Frankenstein (1948)","Comedy|Horror"
4150,"Bank Dick, The (1940)","Comedy"
4153,"Creature from the Black Lagoon, The (1954)","Adventure|Horror|Sci-Fi"
4155,"Giant Gila Monster, The (1959)","Horror|Sci-Fi"
4156,"Invisible Man, The (1933)","Horror|Sci-Fi"
4157,"Killer Shrews, The (1959)","Horror|Sci-Fi"
4158,"Kronos (1957)","Sci-Fi"
4159,"Phantom of the Opera (1943)","Horror|Musical|Thriller"
4161,"Runaway (1984)","Sci-Fi|Thriller"
4162,"Slumber Party Massacre, The (1982)","Horror"
4164,"Slumber Party Massacre II (1987)","Horror"
4169,"Slumber Party Massacre III (1990)","Horror"
4173,"Sorority House Massacre (1986)","Horror"
4179,"Sorority House Massacre II (1990)","Horror"
4184,"Bamboozled (2000)","Comedy"
4187,"Bootmen (2000)","Comedy|Drama"
4192,"Digimon: The Movie (2000)","Adventure|Animation|Children"
4193,"Get Carter (2000)","Action|Drama|Thriller"
4194,"Get Carter (1971)","Action|Crime|Drama|Thriller"
4196,"Meet the Parents (2000)","Comedy"
4197,"Requiem for a Dream (2000)","Drama"
4199,"Tigerland (2000)","Drama"
4200,"Two Family House (2000)","Drama"
4201,"Contender, The (2000)","Drama"
4202,"Dr. T and the Women (2000)","Comedy|Romance"
4203,"Just Looking (1999)","Comedy"
4204,"Ladies Man, The (2000)","Comedy"
4205,"Lost Souls (2000)","Horror|Thriller"
4206,"Billy Jack (1971)","Drama"
4207,"Billy Jack Goes to Washington (1977)","Drama"
4208,"Time Machine, The (1960)","Action|Adventure|Sci-Fi"
4210,"Haunted (1995)","Drama|Thriller"
4211,"Ghoulies (1985)","Horror"
4212,"Ghoulies II (1987)","Comedy|Horror"
4213,"Unsinkable Molly Brown, The (1964)","Musical"
4214,"Adventures of Ichabod and Mr. Toad, The (1949)","Animation|Children"
4215,"Strange Love of Martha Ivers, The (1946)","Drama|Film-Noir"
4217,"Detour (1945)","Crime|Film-Noir"
4218,"Billy Elliot (2000)","Drama"
4219,"Bedazzled (2000)","Comedy"
4220,"Pay It Forward (2000)","Children|Drama"
4222,"Beyond, The (E tu Vivrai nel Terrore - L'aldilà ) (1981)","Horror"
4224,"Private Eyes, The (1981)","Comedy|Mystery"
4226,"Legend of Drunken Master, The (Jui Kuen II) (1994)","Action|Comedy"
4227,"Book of Shadows: Blair Witch 2 (2000)","Horror"
4228,"Little Vampire, The (2000)","Adventure|Children"
4229,"Lucky Numbers (2000)","Comedy|Drama"
4230,"Stardom (2000)","Comedy|Drama"
4232,"Charlie's Angels (2000)","Action|Comedy"
4233,"Legend of Bagger Vance, The (2000)","Drama|Romance"
4234,"Little Nicky (2000)","Comedy"
4236,"Men of Honor (2000)","Drama"
4237,"Red Planet (2000)","Action|Sci-Fi|Thriller"
4238,"What's Cooking? (2000)","Drama"
4239,"You Can Count on Me (2000)","Drama"
4240,"Diamonds Are Forever (1971)","Action|Adventure|Thriller"
4241,"Eagle Has Landed, The (1976)","Drama|War"
4242,"6th Day, The (2000)","Action|Sci-Fi|Thriller"
4244,"Bounce (2000)","Drama|Romance"
4245,"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)","Children|Comedy|Fantasy"
4247,"One Day in September (1999)","Documentary"
4250,"Rugrats in Paris: The Movie (2000)","Animation|Children|Comedy"
4251,"102 Dalmatians (2000)","Children|Comedy"
4252,"Malèna (2000)","Comedy|Drama|Romance|War"
4253,"Quills (2000)","Drama|Thriller"
4254,"Unbreakable (2000)","Drama|Sci-Fi|Thriller"
4255,"Boys Life 3 (2000)","Drama"
4256,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)","Action|Adventure|Drama|Fantasy"
